,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class0 Precision,Class1 Precision,Class0 F1,Class1 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
4,MLP,0.5304428044280443,0.4865616100910219,0.4814496835931471,0.4642599488297351,0.5717703349282297,0.3911290322580645,0.7599364069952306,0.21318681318681318,0.6525597269624573,0.2759601706970128,0.4642599488297351,0.4814496835931471,0.4865616100910219,[21],[3],['FW'],['LW'],12
0,SVM,0.6096938775510204,0.516200267289602,0.5152895796064401,0.5152867014183538,0.7427884615384616,0.2877906976744186,0.7161066048667439,0.31629392971246006,0.7292035398230089,0.3013698630136986,0.5152867014183538,0.5152895796064401,0.516200267289602,[21],[5],['FW'],['LW'],12
1,RandomForest,0.6488095238095238,0.5047257072712499,0.5028650491949911,0.48804621084753264,0.8545673076923077,0.1511627906976744,0.7088733798604188,0.30057803468208094,0.7749318801089918,0.2011605415860735,0.48804621084753264,0.5028650491949911,0.5047257072712499,[21],[5],['FW'],['LW'],12
2,KNN,0.5238095238095238,0.49694088855421686,0.49636627906976744,0.4857314208606127,0.5625,0.43023255813953487,0.7048192771084337,0.2890625,0.625668449197861,0.34579439252336447,0.4857314208606127,0.49636627906976744,0.49694088855421686,[21],[5],['FW'],['LW'],12
3,DecisionTree,0.3273809523809524,0.4611273080660836,0.4794555008944544,0.3079609899662765,0.11298076923076923,0.8459302325581395,0.6394557823129252,0.282798833819242,0.19203268641470886,0.42388929351784416,0.3079609899662765,0.4794555008944544,0.4611273080660836,[21],[5],['FW'],['LW'],12
4,MLP,0.5382653061224489,0.4916246427843194,0.49038461538461536,0.48600033323915703,0.6057692307692307,0.375,0.7009735744089013,0.28227571115973743,0.6499032882011605,0.3220973782771536,0.48600033323915703,0.49038461538461536,0.4916246427843194,[21],[5],['FW'],['LW'],12
0,SVM,0.6635802469135802,0.4647871376811594,0.4757935838727671,0.46466372845129783,0.840122199592668,0.11146496815286625,0.7472826086956522,0.18229166666666666,0.7909875359539791,0.1383399209486166,0.46466372845129783,0.4757935838727671,0.4647871376811594,[21],[6],['FW'],['LW'],12
1,RandomForest,0.7469135802469136,0.5325396825396825,0.5047867993306264,0.4582795972983306,0.9745417515274949,0.03503184713375796,0.7595238095238095,0.3055555555555556,0.8537020517395184,0.06285714285714285,0.4582795972983306,0.5047867993306264,0.5325396825396825,[21],[6],['FW'],['LW'],12
2,KNN,0.558641975308642,0.5014430014430015,0.5018680192509761,0.48914916079309123,0.6120162932790224,0.39171974522292996,0.7588383838383839,0.24404761904761904,0.6775648252536641,0.3007334963325183,0.48914916079309123,0.5018680192509761,0.5014430014430015,[21],[6],['FW'],['LW'],12
3,DecisionTree,0.4058641975308642,0.4731282146046999,0.46604485840673526,0.39666847237269776,0.34928716904276985,0.5828025477707006,0.7236286919831224,0.22262773722627738,0.47115384615384615,0.3221830985915493,0.39666847237269776,0.46604485840673526,0.4731282146046999,[21],[6],['FW'],['LW'],12
4,MLP,0.5679012345679012,0.47689817063299333,0.47223267217559384,0.470433716654019,0.6578411405295316,0.28662420382165604,0.7425287356321839,0.2112676056338028,0.6976241900647948,0.24324324324324323,0.470433716654019,0.47223267217559384,0.47689817063299333,[21],[6],['FW'],['LW'],12
0,SVM,0.6026490066225165,0.49363476733977174,0.4972537878787879,0.4528985507246377,0.8854166666666666,0.10909090909090909,0.6343283582089553,0.35294117647058826,0.7391304347826088,0.16666666666666669,0.4528985507246377,0.4972537878787879,0.49363476733977174,[21],[7],['FW'],['LW'],12
1,RandomForest,0.6225165562913907,0.5718533826197476,0.5572510822510823,0.5541135884751648,0.7976190476190477,0.3168831168831169,0.6708385481852316,0.4728682170542636,0.7287559483344666,0.3794712286158631,0.5541135884751648,0.5572510822510823,0.5718533826197476,[21],[7],['FW'],['LW'],12
2,KNN,0.597918637653737,0.5546350714851402,0.5506628787878788,0.5509029926470956,0.7247023809523809,0.37662337662337664,0.6698762035763411,0.4393939393939394,0.6962115796997856,0.40559440559440557,0.5509029926470956,0.5506628787878788,0.5546350714851402,[21],[7],['FW'],['LW'],12
3,DecisionTree,0.597918637653737,0.5473594488049154,0.5412337662337663,0.5396685839243426,0.75,0.33246753246753247,0.6622864651773982,0.43243243243243246,0.7034193998604326,0.37591776798825255,0.5396685839243426,0.5412337662337663,0.5473594488049154,[21],[7],['FW'],['LW'],12
4,MLP,0.5704824976348155,0.48266724928013627,0.48804112554112555,0.4695886498483522,0.7916666666666666,0.18441558441558442,0.6288416075650118,0.33649289099526064,0.7009222661396574,0.238255033557047,0.4695886498483522,0.48804112554112555,0.48266724928013627,[21],[7],['FW'],['LW'],12
0,SVM,0.7761767531219981,0.5436640654031959,0.5415121003356297,0.5424780013015307,0.8738738738738738,0.20915032679738563,0.8651059085841695,0.2222222222222222,0.8694677871148458,0.21548821548821548,0.5424780013015307,0.5415121003356297,0.5436640654031959,[21],[8],['FW'],['LW'],12
1,RandomForest,0.7905859750240154,0.5274670295583261,0.5202040275569687,0.5209448619437642,0.9031531531531531,0.13725490196078433,0.8586723768736617,0.19626168224299065,0.8803512623490669,0.16153846153846155,0.5209448619437642,0.5202040275569687,0.5274670295583261,[21],[8],['FW'],['LW'],12
2,KNN,0.6772334293948127,0.5016357206012378,0.5024509803921569,0.4934834740902929,0.75,0.2549019607843137,0.8538461538461538,0.14942528735632185,0.7985611510791366,0.18840579710144928,0.4934834740902929,0.5024509803921569,0.5016357206012378,[21],[8],['FW'],['LW'],12
3,DecisionTree,0.5389048991354467,0.4971531567953642,0.49440249072602016,0.44457783113245297,0.5574324324324325,0.43137254901960786,0.8505154639175257,0.1437908496732026,0.673469387755102,0.21568627450980393,0.44457783113245297,0.49440249072602016,0.4971531567953642,[21],[8],['FW'],['LW'],12
4,MLP,0.7146974063400576,0.508415458497394,0.5108858858858859,0.5066626243607439,0.7995495495495496,0.2222222222222222,0.856453558504222,0.16037735849056603,0.8270238788584741,0.1863013698630137,0.5066626243607439,0.5108858858858859,0.508415458497394,[21],[8],['FW'],['LW'],12
0,SVM,0.6210691823899371,0.4701130512489539,0.4716144850999623,0.4706863506863507,0.7614107883817427,0.18181818181818182,0.744421906693712,0.1958041958041958,0.7528205128205128,0.18855218855218858,0.4706863506863507,0.4716144850999623,0.4701130512489539,[21],[10],['FW'],['LW'],12
1,RandomForest,0.6871069182389937,0.4738626526882755,0.48535593037667724,0.46828997781810855,0.8765560165975104,0.09415584415584416,0.751779359430605,0.19594594594594594,0.8093869731800767,0.12719298245614036,0.46828997781810855,0.48535593037667724,0.4738626526882755,[21],[10],['FW'],['LW'],12
2,KNN,0.5157232704402516,0.4913194444444444,0.4882793554992725,0.4660415417325411,0.5414937759336099,0.43506493506493504,0.75,0.2326388888888889,0.6289156626506025,0.3031674208144796,0.4660415417325411,0.4882793554992725,0.4913194444444444,[21],[10],['FW'],['LW'],12
3,DecisionTree,0.29009433962264153,0.47842361591750426,0.4885555316053241,0.27733775086934065,0.1037344398340249,0.8733766233766234,0.7194244604316546,0.23742277140335394,0.18132366273798733,0.373351839000694,0.27733775086934065,0.4885555316053241,0.47842361591750426,[21],[10],['FW'],['LW'],12
4,MLP,0.535377358490566,0.4779684558966703,0.47141914102495014,0.4629940102650556,0.5954356846473029,0.3474025974025974,0.7406451612903225,0.2152917505030181,0.660149511213341,0.2658385093167702,0.4629940102650556,0.47141914102495014,0.4779684558966703,[21],[10],['FW'],['LW'],12
0,SVM,0.7374392220421394,0.5530389908256881,0.531984785615491,0.5298251555818975,0.8973029045643154,0.16666666666666666,0.7935779816513762,0.3125,0.8422590068159689,0.21739130434782608,0.5298251555818975,0.531984785615491,0.5530389908256881,[21],[12],['FW'],['LW'],12
1,RandomForest,0.7698541329011345,0.5548785594639866,0.5100699246964807,0.47613381565966095,0.9719917012448133,0.04814814814814815,0.7847571189279732,0.325,0.8683966635773864,0.08387096774193548,0.47613381565966095,0.5100699246964807,0.5548785594639866,[21],[12],['FW'],['LW'],12
2,KNN,0.5964343598055105,0.5312103152500836,0.5430574765637006,0.5194162912912912,0.6379668049792531,0.44814814814814813,0.8049738219895288,0.2574468085106383,0.7118055555555555,0.327027027027027,0.5194162912912912,0.5430574765637006,0.5312103152500836,[21],[12],['FW'],['LW'],12
3,DecisionTree,0.5178282009724473,0.4986804776670845,0.49807899185492543,0.4646264678967651,0.533195020746888,0.46296296296296297,0.779969650986343,0.21739130434782608,0.6333949476278498,0.2958579881656805,0.4646264678967651,0.49807899185492543,0.4986804776670845,[21],[12],['FW'],['LW'],12
4,MLP,0.6085899513776337,0.5095368790420387,0.5121753496234824,0.5038388634666564,0.6836099585062241,0.34074074074074073,0.7873357228195937,0.23173803526448364,0.7318156579677957,0.27586206896551724,0.5038388634666564,0.5121753496234824,0.5095368790420387,[21],[12],['FW'],['LW'],12
0,SVM,0.7592093441150045,0.5547588600657655,0.5472685289479612,0.5498877299724758,0.8717391304347826,0.22279792746113988,0.842436974789916,0.2670807453416149,0.8568376068376069,0.24293785310734464,0.5498877299724758,0.5472685289479612,0.5547588600657655,[21],[20],['FW'],['LW'],12
1,RandomForest,0.6325247079964061,0.4420732257191812,0.4276469925658932,0.433223891858376,0.741304347826087,0.11398963730569948,0.7995310668229777,0.08461538461538462,0.7693175408911449,0.09713024282560707,0.433223891858376,0.4276469925658932,0.4420732257191812,[21],[20],['FW'],['LW'],12
2,KNN,0.6567834681042228,0.5101087886566434,0.5139727416084704,0.504514730561253,0.7326086956521739,0.29533678756476683,0.8320987654320988,0.18811881188118812,0.7791907514450866,0.22983870967741934,0.504514730561253,0.5139727416084704,0.5101087886566434,[21],[20],['FW'],['LW'],12
3,DecisionTree,0.23270440251572327,0.40273224043715844,0.40075467447623336,0.23268891716125367,0.14347826086956522,0.6580310880829016,0.6666666666666666,0.13879781420765028,0.23613595706618964,0.2292418772563177,0.23268891716125367,0.40075467447623336,0.40273224043715844,[21],[20],['FW'],['LW'],12
4,MLP,0.6783468104222821,0.5373181762620707,0.5515825636404595,0.5356446951333209,0.7456521739130435,0.35751295336787564,0.8469135802469135,0.22772277227722773,0.7930635838150288,0.2782258064516129,0.5356446951333209,0.5515825636404595,0.5373181762620707,[21],[20],['FW'],['LW'],12
0,SVM,0.6360294117647058,0.45556120482520523,0.4433798637522464,0.4470977147198324,0.7388724035608308,0.14788732394366197,0.8045234248788369,0.1065989847715736,0.7703016241299303,0.1238938053097345,0.4470977147198324,0.4433798637522464,0.45556120482520523,[21],[23],['FW'],['LW'],12
1,RandomForest,0.8112745098039216,0.5273643233340967,0.5049943578384252,0.47803548880175456,0.9747774480712166,0.035211267605633804,0.827455919395466,0.22727272727272727,0.8950953678474115,0.06097560975609757,0.47803548880175456,0.5049943578384252,0.5273643233340967,[21],[23],['FW'],['LW'],12
2,KNN,0.4852941176470588,0.49647556956239325,0.49387720984661676,0.4310303609849391,0.4807121661721068,0.5070422535211268,0.8223350253807107,0.17061611374407584,0.6067415730337079,0.25531914893617025,0.4310303609849391,0.49387720984661676,0.49647556956239325,[21],[23],['FW'],['LW'],12
3,DecisionTree,0.31985294117647056,0.4781177926534286,0.4715488778367534,0.31603071881111855,0.23887240356083086,0.704225352112676,0.7931034482758621,0.1631321370309951,0.3671607753705815,0.26490066225165565,0.31603071881111855,0.4715488778367534,0.4781177926534286,[21],[23],['FW'],['LW'],12
4,MLP,0.5257352941176471,0.47311990335246146,0.4544343210598905,0.432329968811512,0.5637982195845698,0.34507042253521125,0.8033826638477801,0.14285714285714285,0.6625980819529208,0.2020618556701031,0.432329968811512,0.4544343210598905,0.47311990335246146,[21],[23],['FW'],['LW'],12
0,SVM,0.7037358818418766,0.5168771127460727,0.5138480992005221,0.5132806134913027,0.8425110132158591,0.18518518518518517,0.794392523364486,0.2393617021276596,0.8177445216461785,0.20881670533642693,0.5132806134913027,0.5138480992005221,0.5168771127460727,[21],[24],['FW'],['LW'],12
1,RandomForest,0.6698523023457863,0.5029387624823309,0.5029209949058211,0.5029275654838211,0.7918502202643172,0.2139917695473251,0.7901098901098901,0.2157676348547718,0.790979097909791,0.21487603305785125,0.5029275654838211,0.5029209949058211,0.5029387624823309,[21],[24],['FW'],['LW'],12
2,KNN,0.6385751520417029,0.5073610473128158,0.5087153967477022,0.5055556014506523,0.7334801762114538,0.2839506172839506,0.7928571428571428,0.22186495176848875,0.7620137299771167,0.24909747292418777,0.5055556014506523,0.5087153967477022,0.5073610473128158,[21],[24],['FW'],['LW'],12
3,DecisionTree,0.317984361424848,0.4786922620947517,0.4788210873624481,0.31798230219422297,0.20044052863436124,0.757201646090535,0.7551867219917012,0.2021978021978022,0.3167972149695387,0.3191673894189072,0.31798230219422297,0.4788210873624481,0.4786922620947517,[21],[24],['FW'],['LW'],12
4,MLP,0.6125108601216334,0.4783945714091188,0.47411214444988303,0.47377193701820564,0.7136563876651982,0.2345679012345679,0.7769784172661871,0.17981072555205047,0.7439724454649828,0.20357142857142857,0.47377193701820564,0.47411214444988303,0.4783945714091188,[21],[24],['FW'],['LW'],12
0,SVM,0.829981718464351,0.5140391405604388,0.514520202020202,0.5142559773890458,0.9040404040404041,0.125,0.907707910750507,0.12037037037037036,0.9058704453441294,0.12264150943396226,0.5142559773890458,0.514520202020202,0.5140391405604388,[21],[25],['FW'],['LW'],12
1,RandomForest,0.7870201096892139,0.45845209129880665,0.4477564102564103,0.45277805805358823,0.8666666666666667,0.028846153846153848,0.894681960375391,0.022222222222222223,0.8804515135967163,0.025104602510460254,0.45277805805358823,0.4477564102564103,0.45845209129880665,[21],[25],['FW'],['LW'],12
2,KNN,0.6224862888482633,0.5107966172289528,0.5289529914529915,0.46391065137972803,0.6444444444444445,0.41346153846153844,0.9127324749642346,0.10886075949367088,0.7554766133806986,0.1723446893787575,0.46391065137972803,0.5289529914529915,0.5107966172289528,[21],[25],['FW'],['LW'],12
3,DecisionTree,0.4369287020109689,0.46415525114155254,0.3963092463092463,0.3469922480620155,0.44646464646464645,0.34615384615384615,0.8666666666666667,0.06164383561643835,0.5893333333333334,0.10465116279069767,0.3469922480620155,0.3963092463092463,0.46415525114155254,[21],[25],['FW'],['LW'],12
4,MLP,0.7129798903107861,0.5144917215595514,0.5316239316239316,0.497915753164372,0.7555555555555555,0.3076923076923077,0.9121951219512195,0.11678832116788321,0.8265193370165747,0.16931216931216933,0.497915753164372,0.5316239316239316,0.5144917215595514,[21],[25],['FW'],['LW'],12
0,SVM,0.7463884430176565,0.4540696306751353,0.45929747759016054,0.45647804576376005,0.8630393996247655,0.05555555555555555,0.8440366972477065,0.0641025641025641,0.8534322820037106,0.05952380952380952,0.45647804576376005,0.45929747759016054,0.4540696306751353,[21],[2],['FW'],['LP'],12
1,RandomForest,0.6894060995184591,0.43625857002938295,0.42368667917448405,0.4295054038226055,0.797373358348968,0.05,0.8325171400587659,0.04,0.8145663632007666,0.044444444444444446,0.4295054038226055,0.42368667917448405,0.43625857002938295,[21],[2],['FW'],['LP'],12
2,KNN,0.637239165329053,0.503646696945666,0.5063268709610174,0.48464905859272056,0.6904315196998124,0.32222222222222224,0.8578088578088578,0.14948453608247422,0.765072765072765,0.20422535211267606,0.48464905859272056,0.5063268709610174,0.503646696945666,[21],[2],['FW'],['LP'],12
3,DecisionTree,0.42134831460674155,0.47098991810928403,0.44249009797790284,0.37022666108654034,0.41275797373358347,0.4722222222222222,0.822429906542056,0.11954992967651196,0.5496564647095565,0.19079685746352412,0.37022666108654034,0.44249009797790284,0.47098991810928403,[21],[2],['FW'],['LP'],12
4,MLP,0.6484751203852327,0.4835833008700169,0.47364498644986447,0.4677913871118739,0.7195121951219512,0.22777777777777777,0.8465783664459161,0.12058823529411765,0.7778904665314401,0.15769230769230771,0.4677913871118739,0.47364498644986447,0.4835833008700169,[21],[2],['FW'],['LP'],12
0,SVM,0.631233595800525,0.5012589343729694,0.5007440178564285,0.48200008225216096,0.8508604206500956,0.1506276150627615,0.6867283950617284,0.3157894736842105,0.7600341588385995,0.20396600566572237,0.48200008225216096,0.5007440178564285,0.5012589343729694,[21],[3],['FW'],['LP'],12
1,RandomForest,0.6889763779527559,0.6270945040214477,0.5121362912709905,0.4419135029898484,0.9866156787762906,0.03765690376569038,0.6916890080428955,0.5625,0.8132387706855791,0.07058823529411765,0.4419135029898484,0.5121362912709905,0.6270945040214477,[21],[3],['FW'],['LP'],12
2,KNN,0.5091863517060368,0.5052757810292425,0.5061241469795275,0.4894005847953216,0.51434034416826,0.497907949790795,0.6915167095115681,0.3190348525469169,0.5899122807017544,0.38888888888888884,0.4894005847953216,0.5061241469795275,0.5052757810292425,[21],[3],['FW'],['LP'],12
3,DecisionTree,0.4015748031496063,0.4723866770966281,0.4731713561125467,0.40142635658914727,0.28107074569789675,0.6652719665271967,0.6475770925110133,0.297196261682243,0.39199999999999996,0.4108527131782946,0.40142635658914727,0.4731713561125467,0.4723866770966281,[21],[3],['FW'],['LP'],12
4,MLP,0.5393700787401575,0.48921161825726145,0.4883517204412906,0.4872228453110172,0.6252390057361377,0.3514644351464435,0.6784232365145229,0.3,0.6507462686567165,0.3236994219653179,0.4872228453110172,0.4883517204412906,0.48921161825726145,[21],[3],['FW'],['LP'],12
